Species,Family,Number,Sex,Status,FunFH,MC_H,MCMT,SG,HD,UO,RP,MCP,MCD,MCPD,MCM,FH,FPG,MT_F,TP,MTP,MTD,MTM,CGR,ALW,ALW2
Odocoileus_hemionus,Cervidae,FMNH_25178,male,extant,0.798206485,0.985642974,0.843458209,1.074684239,0.662019434,4.993660598,1.076566691,6.433679354,6.15333701,0.956425814,0.926783184,0.735376045,1.204033402,0.969684751,5.038556068,7.858882947,6.901382729,1.133534137,1.410660865,1.470705726,1.94665272
Odocoileus_virginianus,Cervidae,FMNH_60772,female,extant,0.779289766,1.100681199,0.83564336,0.988188976,0.704407952,4.876959064,1.10990502,6.236202239,6.578990228,1.054967427,0.949531363,0.760614934,1.199007034,1.027909202,4.796766744,7.746794872,7.654790182,1.138769671,1.526830283,1.586529467,1.787787183
Odocoileus_virginianus,Cervidae,USNM_566620,female,extant,0.814215119,1.098950758,0.896901098,1.115667718,0.687311936,5.442447496,1.085137507,7.462786596,6.827040981,0.914811229,1.027710843,0.727881257,1.143137255,0.9929284,5.327525487,8.265241766,7.651313656,1.297416509,1.399869961,1.55690262,1.864749734
Odocoileus_virginianus,Cervidae,USNM_254652,male,extant,0.784307817,1.070628401,0.859934016,1.022222222,0.690931076,4.76974377,1.098384728,6.694462975,6.440949936,0.962130937,1.120905301,0.795307194,1.180760014,0.934120472,5.094960888,8.223749119,7.599804624,1.290839206,1.474658869,1.656744186,1.742588071
Odocoileus_virginianus,Cervidae,FMNH_214510,male,extant,0.812522578,1.12551398,0.894306951,1.103741497,0.745511887,5.187739464,1.07104291,7.210405005,7.191461412,0.997372742,0.977814753,0.718452047,1.215601112,0.996013667,4.981257663,9.271488073,7.623287671,1.202742993,1.417057903,1.597651663,1.835413777
Okapia_johnstoni,Giraffidae,FMNH_58839,female,extant,0.955459709,1.047775227,0.92697553,1.239081607,0.540577208,5.3327268,1.125242864,5.63322884,5.51438435,0.978902954,0.87636612,0.853470437,1.202852441,0.991592072,3.7248872,6.308114704,6.317107943,0.963002114,1.645668177,1.561965812,1.967112396
Okapia_johnstoni,Giraffidae,FMNH_226790,female,extant,0.973411976,1.072535799,0.982520377,1.209135173,0.536685903,5.100574053,1.129087328,5.580289331,5.989712733,1.073369565,0.920142257,0.83282617,1.254996705,0.973046657,3.745063624,6.239173619,6.628957366,0.967236467,1.635055256,1.595599909,1.733985765
Okapia_johnstoni,Giraffidae,FMNH_104923,male,extant,0.961993178,1.063259052,0.965871597,1.192163304,0.535586339,4.752967186,1.135101361,5.186012179,5.184098875,0.999631064,0.807462687,0.870059765,1.141352607,0.973077823,3.63251696,5.760443477,5.546321006,1.010522743,1.644200839,1.568933824,1.939729397
Okapia_johnstoni,Giraffidae,USNM_308877,male,extant,0.953207677,1.023351159,0.967084428,1.194289862,0.531716656,5.303614458,1.152655187,5.164627564,5.297102786,1.025650489,0.798938679,0.891273247,1.199380051,0.947701149,3.535475979,5.641893176,5.53458885,1.008283632,1.657952388,1.461103868,1.893310754
Okapia_johnstoni,Giraffidae,FMNH_108987,male,extant,0.973588699,1.080035714,0.975421733,1.189623508,0.564035608,5.24525217,1.108524958,5.400178571,5.470513748,1.013024602,0.84368932,0.881197745,1.171372427,0.990384615,3.577158094,5.778751165,5.841906915,0.981777494,1.642702469,1.496232508,1.864253394
Okapia_johnstoni,Giraffidae,FMNH_152135,male,extant,0.989392754,1.051251902,0.979159285,1.218576812,0.544892002,4.820149592,1.141210756,5.123546267,5.356475771,1.045462555,0.870798012,0.896726862,1.229642352,1.006745144,3.388572021,5.344293338,5.719417833,0.95093979,NA,NA,NA
Oreotragus_oreotragus,Bovidae,FMNH_19580,female,extant,0.761174225,0.774005172,0.948185999,NA,0.702420503,5.406191015,0.981399902,5.078270389,4.748208802,0.935005118,0.672523962,0.870689655,1.058668231,0.628654031,5.507037848,5.630034522,5.289189189,0.909584087,1.555521378,1.755142668,1.670141673
Oreotragus_oreotragus,Bovidae,USNM_163024,male,extant,0.752663459,0.764700898,0.942460317,NA,0.682623265,4.919971161,1.02126556,5.064534231,4.53062249,0.894578313,0.651383399,0.868069815,1.086726764,0.632162662,5.79367777,5.853300733,5.120855615,0.902638763,1.423054245,1.696453901,1.68777035
Oreotragus_oreotragus,Bovidae,USNM_314958,male,extant,0.758858936,0.801892371,0.969164795,1.166666667,0.621546961,5.126862959,0.986200099,5.359683794,4.767453541,0.889502762,0.711421099,0.923611111,1.064415437,0.62882825,5.552066645,5.92140266,5.328618063,0.940955951,1.480036298,1.774193548,1.831916903
Oreotragus_oreotragus,Bovidae,FMNH_160010,male,extant,0.77385444,0.76841533,0.982506951,1.169811321,0.670827554,5.329987453,1.008084891,4.950963222,4.480190174,0.904912837,0.614977974,0.88671024,1.038711584,0.609217305,5.114528796,5.05978898,4.874082439,0.879293425,1.557613169,1.726822364,1.673522976
Oreotragus_oreotragus,Bovidae,USNM_589129,unknown,extant,0.742916073,0.786813773,0.935371271,1.198671096,0.677325581,5.31322879,1.003699789,4.998869418,4.532547412,0.906714505,0.622021364,0.868869936,1.057357357,0.648244652,5.453594771,5.750608273,5.386894587,0.886588659,1.545539906,NA,1.77354049
Oryx_dammah,Bovidae,USNM_575162,female,extant,0.876778482,1.00729572,0.919422863,1.3,0.599516818,5.258964143,1.147741401,5.387617066,5.620081411,1.043147897,0.855085927,0.755288986,1.212043991,0.849134844,4.115916446,6.38825865,6.30952381,1.152517275,1.503857208,1.522162842,1.65311174
Oryx_dammah,Bovidae,USNM_449934,male,extant,NA,1.042309891,0.935744284,1.313972785,0.578704594,4.91959879,1.167250438,5.458083832,5.793990176,1.061542907,0.94111349,NA,NA,NA,NA,6.686427457,6.593846154,1.128135224,1.526566087,1.57195696,1.824538259
Oryx_dammah,Bovidae,USNM_A35256,unknown,extant,0.867538508,0.992241508,0.935700216,1.115373438,0.622608356,5.135050251,1.112198304,5.49311674,5.318848307,0.968275127,0.823587711,0.736333699,1.279201042,0.811679166,4.270836407,6.658963148,6.074643875,1.119354839,1.506345178,1.603558241,NA
Oryx_gazella,Bovidae,FMNH_34449,female,extant,0.843249032,0.910397467,0.930533654,NA,0.620437956,4.442457421,1.140576725,4.598851518,4.942473,1.074718977,0.814648729,0.722509479,1.253501068,0.755210129,3.98908789,5.541043918,5.295099978,1.10976594,1.486818758,1.624306326,1.704285714
Oryx_gazella,Bovidae,FMNH_34436,female,extant,0.855634906,0.941063267,0.93076374,1.124549883,0.587962963,4.52073199,1.131850155,4.569203815,4.895099062,1.071324296,0.888133031,0.696283299,1.250056472,0.781372002,3.963490449,5.516954715,5.259228363,1.067230119,1.519372119,1.557202288,1.745896465
Oryx_gazella,Bovidae,FMNH_22255,female,extant,NA,NA,NA,1.181621622,0.592227979,4.418534932,1.115326538,NA,NA,NA,NA,0.761904762,1.192053854,NA,4.057838053,NA,NA,NA,1.534388404,1.478652338,1.710159039
Oryx_gazella,Bovidae,USNM_163209,female,extant,NA,NA,NA,NA,0.594260267,NA,1.160491563,NA,NA,NA,NA,0.731369151,1.249364191,NA,3.944345162,NA,NA,NA,NA,NA,1.76014913
Oryx_gazella,Bovidae,FMNH_127966,male,extant,0.853705969,1.019549013,0.947088795,1.282407407,0.617575547,4.869928058,1.128323006,5.229141621,5.251871529,1.004346776,0.835714286,0.753486464,1.22025974,0.81742133,4.000651466,5.959771607,5.580315917,1.061277705,1.524196942,1.601215805,1.738041516
Oryx_leucoryx,Bovidae,USNM_588339,female,extant,0.87773904,0.968845649,0.923133007,NA,0.599644523,5.155332856,1.112822944,5.193671257,5.417481663,1.04309291,0.814323607,0.727803146,1.240333229,0.847321507,4.205664416,6.500338524,6.008135169,1.039161611,1.502752925,1.637813212,1.863049096
Oryx_leucoryx,Bovidae,USNM_581996,female,extant,0.883422051,1.015914529,0.940936969,1.101148692,0.626963351,5.230142935,1.130957999,5.19254835,5.321189158,1.024774118,0.838080169,0.747441977,1.260163908,0.853892532,4.472092621,6.420582396,5.747334123,1.130205279,1.508927082,1.65153235,1.9136
Ourebia_ourebi,Bovidae,FMNH_127975,female,extant,0.798146648,1.462091757,1.053140097,NA,0.68366426,5.768922853,1.069162767,8.338137472,9.279457125,1.112893276,0.814990512,0.768383972,1.119732276,0.929459231,5.137336669,7.917405765,7.804918033,1.172709924,1.566821615,1.864010989,1.775609756
Ourebia_ourebi,Bovidae,USNM_164029,female,extant,NA,NA,NA,NA,NA,5.668869565,1.057354302,NA,NA,NA,NA,NA,NA,NA,5.328665568,7.348960851,7.381067961,1.179831933,1.486916367,NA,1.888239116
Ourebia_ourebi,Bovidae,USNM_164496,female,extant,NA,NA,NA,NA,0.693190816,NA,NA,NA,NA,NA,NA,0.768823769,1.132987503,NA,4.859434683,NA,NA,NA,1.479969183,1.69994128,1.643014544
Ourebia_ourebi,Bovidae,FMNH_60546,male,extant,0.785056742,1.467814794,1.039038039,0.997240618,0.677078936,5.310664112,1.05,7.905220476,8.674638487,1.097330367,0.810193322,0.735746983,1.120815505,0.941305575,5.348184818,7.550804829,7.654767976,1.156444444,1.51184346,1.746081505,1.783232628
Ourebia_ourebi,Bovidae,FMNH_26962,male,extant,0.790307338,1.425223002,1.04175626,NA,0.657505285,5.341093117,1.028231798,8.404588696,8.297790055,0.987292818,0.765724704,0.75756187,1.103448276,0.917987902,5.455454278,7.974004425,7.363125638,1.091901729,1.501481282,1.845346396,1.893408135
Ourebia_ourebi,Bovidae,FMNH_127970,male,extant,0.800122274,1.432910455,1.043636609,1.039750142,0.699170124,5.663587922,1.068538791,7.75250501,8.414355628,1.085372485,0.728426396,0.729130435,1.134317343,0.944154356,5.144006659,7.865782493,7.278841433,1.089198036,1.533949802,1.820479585,1.609902067
Ourebia_ourebi,Bovidae,FMNH_127972,male,extant,0.795728935,1.401898121,1.056025678,1.06774394,0.696872125,5.590843547,1.068910256,8.27672956,8.647550777,1.044802867,0.900197628,0.685433423,1.118048269,0.894369413,5.166949632,7.515350877,7.158224543,1.208913649,1.479172194,1.737550471,1.553786058
Ovibos_moschatus,Bovidae,FMNH_49341,female,extant,0.893827791,0.552791288,0.933764723,NA,0.64139412,4.218823857,1.040221914,2.764908504,2.374815089,0.858912722,0.510360963,0.830874257,1.133006936,0.502465934,3.579058625,3.711279007,2.857677124,0.810069587,1.506006658,1.469588551,1.774932615
Ovibos_moschatus,Bovidae,USNM_256969,female,extant,0.89226588,0.556933721,0.940711181,1.320349762,0.602045709,4.125524144,1.018079283,2.639672066,2.359428061,0.89383378,0.476205892,0.858486439,1.145849597,0.497553539,3.68287883,3.446218075,2.948728725,0.826781857,1.485396183,1.506735454,NA
Ovibos_moschatus,Bovidae,FMNH_49230,male,extant,0.880841862,0.541351897,0.945953418,1.332871972,0.618565521,3.787467548,1.067462779,2.716213534,2.284212283,0.840954606,0.495028218,0.820043746,1.153789461,0.477619331,3.657120336,3.441722169,2.631205674,0.725923483,1.522849648,1.412455613,1.771443246
Ovibos_moschatus,Bovidae,USNM_251592,male,extant,0.893872479,0.559135191,0.953442623,1.351170569,0.679369919,4.058441558,1.051724138,2.710439105,2.426028921,0.895068595,0.53965736,0.888761468,1.166666667,0.497174527,3.464761905,3.521939954,2.871939736,0.867775468,1.516485156,1.468054351,1.77747378
Ovibos_moschatus,Bovidae,USNM_288025,male,extant,0.901536219,0.54277923,0.963234306,NA,0.619168222,3.859135914,1.033426184,2.652906331,2.226347677,0.839210812,0.544672235,0.885685885,1.174294744,0.484625407,3.393261103,3.282153099,2.676380644,0.787888815,NA,NA,1.784449244
Ovibos_moschatus,Bovidae,USNM_399998,unknown,extant,NA,NA,NA,1.320478124,0.592676734,NA,NA,NA,NA,NA,NA,0.899248426,1.121132166,NA,3.733200597,NA,NA,NA,NA,NA,NA
Ovis_ammon,Bovidae,FMNH_25685,male,extant,NA,NA,0.949921472,NA,NA,4.738320477,1.135328836,5.566394951,5.199950872,0.934168509,0.837603126,NA,NA,NA,5.131627907,6.827512255,6.040932502,1.04622871,1.48482933,1.538791562,1.783333333
Ovis_ammon,Bovidae,FMNH_25684,male,extant,NA,NA,0.970875869,NA,NA,4.366718226,1.067533021,5.692907445,5.528822667,0.971177333,0.868825239,NA,NA,NA,5.507201002,6.779296307,6.230358097,1.00546697,1.488233542,1.465406682,1.624150943
Ovis_canadensis,Bovidae,USNM_155622,female,extant,0.781698405,0.938982213,0.91684255,1.134128167,0.622775801,4.768826974,1.081999438,5.524709302,5.090056913,0.921325745,0.720157658,0.864769933,1.098456325,0.7553521,5.070957426,7.00887574,5.732111994,0.962151394,1.488912355,1.550556586,1.870416408
Ovis_canadensis,Bovidae,USNM_569106,female,extant,0.792419887,0.902250433,0.925919346,1.200152788,0.608684415,4.763430545,1.075766175,5.391724138,4.861940299,0.901741294,0.8,0.895059502,1.097927746,0.740106061,5.307325789,6.809274194,5.710855597,0.967845659,1.507144336,1.565430996,1.895244216
Ovis_canadensis,Bovidae,USNM_240289,male,extant,0.783702116,0.916898683,0.929620592,1.001874665,0.654945986,4.472669735,1.134598214,5.288513881,4.979497693,0.941568426,0.734256364,0.901344009,1.161785886,0.73252024,5.216689933,6.597537879,5.545502786,0.942579075,1.449122262,1.543884892,1.717421125
Ovis_canadensis,Bovidae,USNM_274707,male,extant,0.794808557,0.891571237,0.932959085,1.104577241,0.599294118,4.986008969,1.086746375,5.591717891,5.159402985,0.922686567,0.822961373,0.886460033,1.080358713,0.730002364,5.41424899,6.768724881,6.026675342,0.985524729,1.510822511,1.589359933,1.738855517
Ovis_canadensis,Bovidae,USNM_240959,male,extant,0.803023232,0.943095524,0.937242441,NA,0.635843241,4.751890587,1.073265962,5.379595326,5.048676117,0.938486226,0.718070009,0.859072225,1.076809695,0.778185612,5.157990716,6.698037912,5.953591487,0.889647924,NA,NA,1.66650222
Ovis_dalli,Bovidae,USNM_112824,male,extant,0.780683344,0.882121514,0.885738574,NA,0.61023622,4.625959184,1.089844744,5.450153846,5.091405576,0.934176487,0.765382691,0.89642972,1.109333333,0.769153846,5.641623806,6.869804191,5.803250145,0.969846491,1.426977688,1.498040752,1.771358828
Ovis_dalli,Bovidae,USNM_257512,male,extant,0.788446281,0.869043344,0.906037756,NA,0.649917042,4.508866745,0.916745061,5.332703809,5.060334528,0.948924731,0.815007817,0.929320257,1.139351296,0.748798654,5.204420866,6.738378378,5.889448819,1.053154206,1.452023726,1.584647303,1.555283308
Ovis_dalli,Bovidae,FMNH_104780,male,extant,0.80167364,0.924340021,0.928211654,NA,0.598664518,3.850149149,1.090909091,5.257357357,4.837524178,0.920143686,0.728173667,0.902843602,1.032728566,0.759911362,5.100209497,6.270279255,5.755569118,0.968031408,1.525830613,1.518916766,1.769764751
Ovis_dalli,Bovidae,FMNH_60513,male,extant,0.791585306,0.924700954,0.933188696,1.073968254,0.633700551,4.728167069,1.109166884,5.342356688,5.052710843,0.945783133,0.729105211,0.871350984,1.12939652,0.747753744,5.291908563,6.164609053,5.713922441,0.979310345,1.51101409,1.536923705,1.67001056
Ovis_dalli,Bovidae,FMNH_57630,unknown,extant,0.781720508,0.940604876,0.921114865,1.175045872,0.674264511,5.259429048,1.070103655,5.356581532,5.183460076,0.967680608,0.75856065,0.922761449,1.128374552,0.758488149,5.241248817,6.654177595,5.892501659,0.976113622,1.498731212,1.539848993,1.869234668
Ovis_vignei,Bovidae,FMNH_58015,female,extant,NA,NA,0.939659871,1.145327295,0.641644325,5.118608105,1.088895631,6.241491673,6.380088823,1.022205774,0.878575969,NA,1.153698572,NA,5.491554786,7.810131971,7.037207518,1.102026555,1.488065327,1.581603774,1.818933133
Ovis_vignei,Bovidae,FMNH_58019,female,extant,NA,1.096628151,0.952909401,1.23364486,0.6398277,5.006333409,1.09488309,6.697895171,6.478642715,0.967265469,0.904401651,0.875924404,1.097371429,0.85155,NA,8.144906743,7.180016863,1.056518463,1.483151184,1.546391753,1.642507346
Ovis_vignei,Bovidae,FMNH_58060,male,extant,NA,1.073283464,0.95188781,1.11524024,0.61878453,4.709051724,1.101502694,5.928115553,5.656410256,0.954166667,0.855088496,NA,NA,NA,5.512564819,7.202797203,6.29969419,0.976548406,1.454053008,1.575559701,1.664422579
Ovis_vignei,Bovidae,FMNH_58062,male,extant,0.807186096,1.079905716,0.958773674,1.086297992,0.607933081,4.918747599,1.087556306,6.21220339,6.080291971,0.97876576,0.886133033,0.884490824,1.122503603,0.849511111,5.50079713,7.688656476,6.602417962,1.033291457,1.454562847,1.471052632,1.84532205
Ovis_vignei,Bovidae,FMNH_58061,male,extant,0.815977175,0.697962799,0.964947191,1.124780932,0.57549176,4.154323114,1.073088771,4.249410179,3.635524798,0.855536332,0.731540342,0.874506992,1.105855387,0.593639255,5.06021678,5.193163752,4.441196465,0.950483092,1.507971656,1.46579194,1.88762215
Ozotoceros_bezoarticus,Cervidae,FMNH_28290,female,extant,0.785986571,1.160467665,0.901919582,1.002344116,0.720963173,5.725885226,1.033844943,7.410639291,8.131592422,1.097286226,0.955690704,0.699279484,1.181072851,0.950242849,5.254618073,8.286117647,8.485783133,1.131770412,1.467476769,1.525559105,1.768136558
Ozotoceros_bezoarticus,Cervidae,FMNH_29184,male,extant,0.785065374,1.021224595,0.908820331,1.159854678,0.714147287,5.146279307,1.053800764,6.602079002,7.178119349,1.087251356,0.966846569,0.744804089,1.12872297,0.852243902,5.207807118,7.517641997,7.270495214,1.134715026,1.491463151,1.524688509,1.752596213
Pantholops_hodgsonii,Bovidae,USNM_062082,female,extant,NA,1.157289443,0.912274035,NA,0.647873393,5.257985258,1.082325269,6.884473576,7.4030837,1.075330396,0.914859438,NA,NA,NA,5.159044715,8.680961357,8.595893607,1.194420964,1.459100958,1.594671202,NA
Pantholops_hodgsonii,Bovidae,FMNH_25669,female,extant,NA,NA,NA,NA,0.622336992,5.091043307,1.112002791,6.51663961,7.184340045,1.10246085,0.887266829,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89080728
Pantholops_hodgsonii,Bovidae,FMNH_25671,male,extant,NA,NA,0.902851335,NA,NA,4.631107318,1.116173121,6.574600701,6.835560956,1.039692183,1.025430067,NA,NA,NA,4.936219739,8.504549591,8.152202355,1.39544688,1.467057444,1.604269294,1.594291539
Philantomba_monticola,Bovidae,FMNH_154182,female,extant,0.737552321,0.814694257,0.79088139,1.184842884,0.637185281,5.049138804,1.107644306,6.229333333,6.630085147,1.064333018,0.836767036,0.810452962,1.053108275,0.81472968,5.520233813,8.320187793,7.496615905,1.012711864,1.515459551,1.648023144,1.730614074
Philantomba_monticola,Bovidae,USNM_241578,male,extant,0.746429062,0.936916204,0.787192903,1.079681275,0.674005682,4.941835646,1.062553556,6.941825476,7.347133758,1.058386412,0.750825083,0.814845024,1.045,0.916788321,5.142173289,8.232209738,8.349477683,1.042003231,1.56,NA,1.590125757
Philantomba_monticola,Bovidae,FMNH_101847,male,extant,0.740419492,0.832115914,0.813700234,1.05734767,0.603647416,5.121135327,1.119330077,5.757249379,6.681730769,1.160576923,0.740585774,0.846538187,1.045385202,0.763795725,4.991253644,6.740331492,7.478108581,0.961942257,1.576514101,1.68708134,1.531314051
Philantomba_monticola,Bovidae,FMNH_177241,male,extant,NA,NA,NA,1.177777778,0.628431971,5.032179425,1.021229868,NA,NA,NA,NA,0.880171184,1.059111292,NA,5.03887689,NA,NA,NA,1.534873583,1.575815739,1.782921811
Philantomba_monticola,Bovidae,FMNH_177244,unknown,extant,NA,NA,NA,1.159758204,0.604608854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Procapra_picticaudata,Bovidae,USNM_084085,male,extant,NA,NA,NA,1.143899896,0.68474444,NA,1.053772405,NA,NA,NA,NA,0.735749186,1.159310525,NA,5.39087681,NA,NA,NA,NA,NA,1.744958925
Pseudois_nayaur,Bovidae,FMNH_31134,male,extant,NA,NA,0.938359896,NA,NA,4.432337434,1.083876009,4.429903537,4.028362573,0.909356725,0.74843071,NA,NA,NA,5.144817073,5.333091173,4.563879391,0.904342723,1.551033454,1.533419023,NA
Pseudois_nayaur,Bovidae,USNM_084082,male,extant,0.786105681,0.825032982,0.943962264,1.169220293,0.624413146,4.622128285,1.101156847,4.991353508,4.216011236,0.844662921,0.705476498,0.876012461,1.037056644,0.66555044,5.097224775,6.466043107,4.840182648,0.8875803,1.473847346,1.586382979,1.818112049
Pudu_mephistopheles,Cervidae,USNM_309045,female,extant,0.726305758,0.421952565,0.603074497,1.221246006,0.667516573,5.929844098,1.00188798,3.236953456,2.947976879,0.910725755,0.591431557,0.837767683,1.051529791,0.632615743,5.160993192,5.881761978,4.783783784,0.967302452,1.586296618,1.614139693,1.929376083
Pudu_mephistopheles,Cervidae,FMNH_86846,male,extant,0.716851622,0.437186845,0.613134023,1.229215229,0.664953751,5.324256178,1.017777778,3.597451274,3.353598882,0.932215234,0.613122172,0.796954315,0.989587505,0.646966441,5.418796373,6.124413146,4.828500925,0.867484663,1.545803153,1.632978723,1.883561644
Pudu_mephistopheles,Cervidae,USNM_282141,male,extant,0.717498804,0.450642094,0.646827072,NA,0.619114878,5.456946646,1.012928248,3.127210884,2.992838542,0.95703125,0.581223629,0.765615705,1.015009381,0.609624292,4.980205859,4.96993007,4.195395514,0.842167256,1.560207164,1.503608661,1.77092511
Pudu_puda,Cervidae,USNM_588218,female,extant,0.697123568,0.53837859,0.67743925,1.185212299,0.570673077,5.104080697,1.012492192,3.93974175,4.050147493,1.028023599,0.576659039,0.805038992,1.031763827,0.622418426,5.278579789,6.231360492,5.729328622,0.943005181,1.486556169,1.699306759,1.686868687
Pudu_puda,Cervidae,USNM_580352,female,extant,0.699056471,0.535415875,0.680463376,1.161828737,0.580399619,4.797229219,1.018386714,3.769385027,3.810135135,1.010810811,0.63559322,0.820330969,1.050547897,0.617419163,4.948350072,6.147626113,5.202134338,0.97826087,1.548945783,1.607003891,1.664014147
Pudu_puda,Cervidae,USNM_582443,female,extant,0.712148431,0.522281313,0.68568677,1.03145917,0.655241935,5.054867257,1.031882281,4.182085169,3.966573816,0.948467967,0.616150442,0.775921659,1.052396878,0.614513981,5.055311355,6.050254916,5.461538462,0.895808383,1.515009042,1.700084962,1.841155235
Pudu_puda,Cervidae,USNM_588447,male,extant,0.72489083,0.546079053,0.681033347,1.191489362,0.65260274,4.991249392,1.034090909,3.698639943,3.890813253,1.051957831,0.637824475,0.783606557,1.001147666,0.670585116,4.871847871,6.002373418,5.327949438,0.898395722,1.518747425,1.611795775,1.729120473
Pudu_puda,Cervidae,FMNH_24363,male,extant,0.71466146,0.523389001,0.709830428,1.073786408,0.684808329,5.039815591,1.023900054,3.757689893,3.783817952,1.006953224,0.66321731,0.768415742,1.054743285,0.60179833,4.657308809,5.783950617,5.016656752,0.858934169,1.511241785,1.623556582,1.611033843
Rangifer_tarandus,Cervidae,FMNH_60384,male,extant,0.798513854,0.753756185,0.704477612,1.13299521,0.726195514,5.29028436,1.084958217,4.791535602,4.267957208,0.890728477,0.8075,0.851193943,1.14307716,0.898564413,4.729028071,7.368339529,5.894671623,1.228702993,1.49413815,NA,1.816285998
Rangifer_tarandus,Cervidae,FMNH_10933,male,extant,0.815152553,0.797298306,0.736606219,1.159021407,0.690933157,5.435315932,1.066410749,4.94240111,4.54402382,0.919396002,0.941198643,0.857273769,1.157329843,0.914064223,4.788985897,7.443161406,6.157079176,1.451635846,NA,1.453503864,1.903579952
Rangifer_tarandus,Cervidae,USNM_241581,male,extant,0.816583142,0.76837797,0.746832999,1.150632911,0.751503395,5.382215289,1.127516779,4.96584489,4.252694084,0.856388828,0.887464387,0.887567568,1.197487066,0.858801287,4.83345859,7.667160201,5.824971879,1.268990826,1.557835821,1.583735133,1.78923564
Rangifer_tarandus,Cervidae,FMNH_138849,male,extant,0.819618927,0.803697334,0.74776,1.150121065,0.703009767,5.078782316,1.136983137,5.259988745,4.598769988,0.874292743,0.904844291,0.839067703,1.099386319,0.905108432,4.900809395,7.742335088,6.03427468,1.412344621,1.484279609,1.615974887,NA
Rangifer_tarandus,Cervidae,FMNH_57585,unknown,extant,0.789442413,0.817429406,0.709246821,1.189741871,0.715400045,5.541683052,1.017474772,5.177304965,4.520732364,0.873182553,0.847672065,0.855987558,1.18654951,0.941272366,4.593616658,7.883116883,6.370559742,1.273237998,1.528667791,1.652985075,1.751167445
Rangifer_tarandus,Cervidae,FMNH_15572,unknown,extant,0.804214197,0.808843635,0.748070012,1.142529906,0.745571659,5.26336478,1.069088855,5.388542665,4.709049016,0.873900293,0.945875327,0.903037975,1.204570334,0.887904036,5.16045273,7.967126193,6.285714286,1.461567164,1.470948762,NA,1.930129061
Raphicerus_campestris,Bovidae,FMNH_127976,female,extant,0.758975407,1.295941968,0.951010647,NA,0.696098563,5.496862745,1.054086538,8.168986083,8.674876847,1.06192822,0.891608392,0.764527539,1.13761746,0.925262331,5.759703004,7.775644871,7.562427071,1.185684647,1.534861509,1.665664914,1.825906344
Raphicerus_campestris,Bovidae,FMNH_127978,female,extant,0.752073005,1.316869855,0.954027327,1.136585366,0.690607735,6.130730051,1.055423123,8.132561133,8.819260293,1.084438241,0.763506626,0.762282878,1.101033295,0.915290541,5.498922745,8.122011036,7.608845491,1.16089613,1.542496051,1.739416058,1.835
Raphicerus_campestris,Bovidae,USNM_164494,female,extant,NA,NA,NA,NA,0.711805556,6.191902151,1.016647532,NA,NA,NA,NA,NA,NA,NA,5.888924976,8.513132607,7.844746163,1.166666667,NA,NA,1.787835249
Raphicerus_campestris,Bovidae,FMNH_17792,male,extant,NA,1.26297328,0.948624564,NA,0.658442187,5.816517667,1.034944671,8.299661017,8.706970128,1.049075391,0.873659118,NA,NA,NA,5.986607143,8.256557901,7.472495657,1.232369942,1.552559727,1.688204358,1.838449111
Raphicerus_campestris,Bovidae,FMNH_127977,male,extant,0.761349949,1.270472773,0.953206651,1.228182546,0.70997921,6.223887375,1.060532688,8.262868909,8.195371001,0.991831178,0.859173127,0.746733668,1.136597159,0.942326345,5.869520548,7.888819488,7.246127367,1.270935961,1.532410533,1.617384844,1.759460861
Raphicerus_campestris,Bovidae,USNM_161983,male,extant,0.764612182,1.28177225,0.968646744,NA,0.696078431,5.657620818,1.047398844,7.683168317,8.931618145,1.162491537,0.862765957,0.765349833,1.149985578,0.922758995,6.018661519,8.020612485,7.442076503,1.198623402,1.442228739,1.6315427,1.840752351
Raphicerus_campestris,Bovidae,USNM_161981,male,extant,NA,1.285205897,0.96969697,NA,0.678265014,5.792822186,1.085777532,7.51933373,8.449197861,1.123663102,0.800420168,NA,NA,NA,5.663486005,7.495687177,7.389455782,1.171875,1.469002695,1.707006369,2
Raphicerus_sharpei,Bovidae,USNM_367433,female,extant,0.720159598,0.994662891,0.91503006,1.201643017,0.664727657,5.930313589,1.07629256,6.641454545,7.184893784,1.081825334,0.743443558,0.770015298,1.09778481,0.753434999,5.404711674,6.954703833,6.587458746,1.046236559,NA,1.714837713,1.73479816
Raphicerus_sharpei,Bovidae,USNM_367434,male,extant,0.72035818,1.008069035,0.927510827,1.141908714,0.693473193,5.950369588,1.081043956,7.02734375,7.213311949,1.026463512,0.836088154,0.861676647,1.051465576,0.758901322,5.501279707,7.104761905,6.478289913,1.026570048,1.526568266,1.739864865,1.957088123
Raphicerus_sharpei,Bovidae,USNM_367445,male,extant,NA,1.038225578,0.93220339,1.088210348,0.627507163,5.416998012,1.087018545,7.207207207,7.102502018,0.985472155,0.795640327,0.783995187,1.101177336,0.772693787,NA,7.398119122,6.555555556,1.069427527,1.53812021,1.779816514,1.863223338
Redunca_arundinum,Bovidae,FMNH_134366,male,extant,0.787725739,1.317860747,0.9795,1.034683766,0.71009448,5.298338369,1.07260274,7.883299799,8.114601312,1.029340697,0.964792731,0.739754633,1.124744376,0.90881551,5.318928263,8.19112628,8.19112628,1.19167142,1.487200525,1.753740396,1.852365026
